TransactionID,CustomerName,Date,Time,Email,PhoneNumber,ProductName,Quantity,Price,TotalAmount,PaymentMethod,ShippingAddress,OrderStatus,CustomerFeedback,Region
T00688,Matthew Collins,2024-06-28,13:14:43,wgardner@berry-elliott.com,570-362-1495x3670,Gaming Mouse,4,443.61,2338.37,Online,"933 Crawford Fall, Andrewfurt, MT 06166",Shipped,N/A,North West
T00689,Paul Gaines,2024-09-06,16:22:27,diazkim@harrison-salinas.biz,(281)901-6487x49071,Gaming Mouse,1,191.43,4895.98,Online,"1093 Ross Brooks Suite 140, Port Larry, UT 02198",Shipped,Arrived on time,South East
T00690,Jonathan Herman,2024-09-01,21:02:30,briangriffith@wilson-scott.biz,+1-503-346-6913x71592,Smartwatch,2,628.82,1408.71,Credit Card,"80734 Walters Motorway Suite 896, West Kimberlytown, IN 77369",Shipped,Great service,West Coast
T00691,Danielle Wilson,2024-10-07,14:31:54,xhill@hotmail.com,428.913.2511x115,Gaming Mouse,2,66.99,3875.56,Cash,"Unit 2017 Box 3888, DPO AA 83431",Delivered,Satisfied,West Coast
T00692,Lori Wilson,2024-06-26,10:06:10,sarahkhan@yahoo.com,001-564-285-6237x8224,Laptop,5,464.02,4612.24,Cash,"81718 Christine Lane, Port Charlesbury, GA 50437",Shipped,Packaging was damaged,North West
T00693,Kathryn Roman,2024-02-24,23:09:28,karen36@hotmail.com,+1-033-633-1105x762,Smartwatch,4,461.99,4198.32,Online,"1794 Frank Pines Suite 855, Hoodland, OH 76160",Shipped,Satisfied,South
T00694,Carly Leblanc,2024-02-15,13:40:48,katie65@rivera-stanley.org,(766)069-4627,Headphones,5,217.04,2554.2,Online,"836 Smith Mission, Port Stevenfort, FL 79469",Pending,Arrived on time,North West
T00695,Jeremy Wallace,2024-11-10,00:44:04,logan04@gmail.com,189.111.2081,Gaming Mouse,2,151.36,1628.25,Cash,"4559 David Harbor, Hamiltonport, MN 56521",Pending,N/A,North East
T00696,Victoria Smith,2024-09-30,17:56:25,angela33@brown.org,+1-685-321-5602x523,Headphones,2,636.31,4091.05,Credit Card,"8700 Hernandez Shoal Apt. 852, Bassfurt, DC 83238",Delivered,Great service,West Coast
T00697,Brenda Miller,2024-01-18,18:35:22,mortonbrian@yahoo.com,(685)832-0652x6554,Laptop,1,917.6,1809.7,Online,"07410 Scott Trace Suite 826, Mcphersontown, AR 89230",Pending,Great service,North East
T00698,Andrew Jackson,2024-10-06,05:07:43,nathan25@gmail.com,9524538094,Headphones,4,766.88,3014.55,Cash,"91796 Billy Bypass Suite 097, East Patrick, MD 19528",Delivered,Arrived on time,West Coast
T00699,Nancy Edwards,2024-03-13,05:20:01,zacharyrivera@hotmail.com,8235916604,Gaming Mouse,3,565.11,2583.97,Cash,"1754 Carlos Forest, North Suzanne, VT 95968",Delivered,Great service,West Coast
T00700,Adrian Griffith,2024-10-26,08:51:45,deanvictoria@richards.com,+1-738-993-9870x5461,Headphones,5,156.93,876.64,Cash,"6938 Anthony River, Lake Jeremy, MA 79544",Shipped,Packaging was damaged,North East
T00701,Mr. Benjamin Montgomery,2024-06-10,22:14:35,rodriguezryan@hotmail.com,424.930.1118x33674,Smartwatch,5,205.94,2791.64,Credit Card,"4048 Kaufman Port, North David, MI 29657",Delivered,Arrived on time,South East
T00702,Matthew Walker,2024-07-30,23:19:37,abigailmejia@yahoo.com,3034435257,Gaming Mouse,1,292.34,4942.95,Cash,"60005 Bauer Islands Suite 472, Crystalfort, KY 97596",Delivered,Packaging was damaged,South East
T00703,Molly Williams,2024-02-03,13:07:25,ebrowning@fisher.com,001-334-192-3653x549,Smartphone,3,867.11,675.09,Credit Card,"4807 Joshua Village, South Sonyaport, MD 27907",Pending,Satisfied,North East
T00704,Jennifer Richardson,2024-06-11,06:29:48,evansamanda@fernandez.com,(882)401-5864,Smartwatch,3,597.59,1292.84,Cash,"57089 Lopez Underpass Apt. 265, Johnmouth, MT 79446",Delivered,Arrived on time,North West
T00705,Joseph Cole,2024-11-10,05:48:56,jaredsantiago@gmail.com,924-293-3008,Smartwatch,4,412.26,4674.93,Credit Card,"69345 Matthew Lodge Suite 663, Carterside, SD 96420",Pending,Arrived on time,North East
T00706,Ryan Lee,2024-04-18,20:37:11,carol76@hall-luna.com,018-051-2775x870,Laptop,5,718.36,2092.3,Credit Card,"09834 White Overpass Apt. 840, Karenborough, TX 31540",Pending,Packaging was damaged,North West
T00707,Keith Young,2024-02-19,23:56:27,matthewwest@davis.org,853-775-6742x063,Smartphone,1,616.55,678.34,Credit Card,"9117 Morgan Tunnel Suite 998, Adamsport, FL 68512",Shipped,Packaging was damaged,North West
T00708,Amanda Caldwell,2024-04-23,13:37:11,josephhoward@yahoo.com,+1-861-254-3773x07780,Smartwatch,2,35.09,831.68,Online,"889 Owens Club, West Michaeltown, IN 91509",Pending,Great service,West Coast
T00709,Erin Harris,2024-03-26,14:07:07,akim@gmail.com,2678112839,Laptop,3,346.93,3933.07,Credit Card,"0557 Jeffrey Mount, Meredithton, NV 88500",Delivered,Great service,North East
T00710,Rhonda Arellano,2024-10-15,23:56:48,pjones@hotmail.com,279.109.8908x2678,Smartwatch,5,857.94,1928.3,Online,"411 Richard Flat, East Samuel, NV 53815",Shipped,Great service,North West
T00711,David Peterson,2024-09-14,22:45:32,pattoncurtis@mason.org,001-279-469-9887x60571,Headphones,1,906.56,3914.77,Credit Card,"2413 Diaz Point Apt. 050, Phillipsport, OR 54057",Delivered,Great service,South
T00712,Barry Fernandez,2024-07-03,05:23:29,sschaefer@foster-davenport.com,(976)347-9748,Smartphone,4,861.7,688.57,Credit Card,"9077 Jennifer Locks, Lake Daniel, KS 25374",Shipped,Packaging was damaged,South
T00713,David Ryan,2024-11-15,11:01:37,rebeccamartin@collins.org,897.985.0025x595,Smartphone,2,393.79,1903.04,Cash,"30954 Fuentes Rapid Apt. 615, East Christopher, ID 03975",Shipped,Great service,South East
T00714,Karen Stuart,2024-04-01,15:12:48,gdavidson@yahoo.com,6421427499,Gaming Mouse,3,539.54,2998.11,Online,"4144 Williams Light Apt. 840, New Stephen, HI 05291",Shipped,Great service,South
T00715,Kevin Sanchez,2024-03-21,08:48:58,ureeves@snyder.com,(105)721-9245,Smartphone,3,858.7,4850.55,Online,"7170 Patterson Course Apt. 891, Haileytown, KY 44335",Pending,Packaging was damaged,North West
T00716,Sherri Mays MD,2024-10-31,00:50:37,leonardmelissa@hotmail.com,001-748-171-0721,Smartphone,2,360.83,4731.54,Cash,"338 Bradley Lakes, Lake Brandon, OR 79672",Delivered,Great service,North East
T00717,Jessica Johnson,2024-11-03,15:33:06,fisherdiane@hernandez-sparks.com,+1-768-805-0599x429,Smartphone,3,955.14,840.68,Cash,"PSC 1851, Box 1619, APO AE 69682",Delivered,Packaging was damaged,South
T00718,Dennis Rodriguez,2024-07-06,17:04:36,candace75@gmail.com,(347)631-3593,Gaming Mouse,5,599.46,4413.45,Credit Card,"PSC 2106, Box 9188, APO AP 84216",Delivered,Packaging was damaged,South
T00719,Michael Martinez,2024-06-24,01:00:24,paynejohn@turner.com,247-818-9324,Gaming Mouse,4,357.94,1957.12,Online,"Unit 2703 Box 5897, DPO AP 40080",Delivered,Arrived on time,South
T00720,Michelle Foster,2024-07-29,11:10:00,ealvarez@stevenson-smith.com,(212)591-1600x41405,Laptop,2,383.1,1051.15,Credit Card,"9636 Allen Orchard Suite 330, Nelsonborough, NM 82856",Delivered,Arrived on time,West Coast
T00721,Todd Hernandez,2024-07-19,13:11:16,kmooney@foster-house.com,001-996-684-7785x27107,Headphones,1,594.7,1251.92,Online,"58558 Montoya Roads, New Emily, MD 29987",Pending,N/A,South
T00722,Michelle Keller,2024-09-29,08:56:25,kirbydenise@hotmail.com,(993)645-7106x8747,Smartwatch,2,865.42,2608.86,Credit Card,"153 Catherine Ports Suite 035, Moodyhaven, AR 55623",Pending,Arrived on time,West Coast
T00723,Ana Stewart,2024-11-14,02:41:22,khunter@coleman.com,001-236-277-9068x0841,Gaming Mouse,4,217.46,1846.69,Cash,"71523 Kimberly Junction Suite 849, West Cynthia, DE 58767",Pending,Great service,North East
T00724,Caitlin Clark,2024-09-22,12:07:10,vchapman@simmons.info,806-198-2357x91320,Gaming Mouse,3,691.08,2368.95,Credit Card,"14227 Laurie Course Suite 240, Emilyland, CT 07584",Shipped,Satisfied,South
T00725,Robert Harris,2024-08-08,20:35:26,glennfleming@molina.com,+1-967-118-0942x40931,Smartphone,4,987.78,2350.14,Online,"35006 Dudley Village Suite 088, Lake Ashley, ME 68579",Shipped,Packaging was damaged,South
T00726,Catherine Mcknight,2024-04-04,19:31:00,chaseruiz@thomas.com,996-615-7941,Headphones,4,22.48,2657.72,Online,"402 Angela Junction Suite 013, Lake Danielmouth, CT 70548",Shipped,Great service,South
T00727,Jerry Atkinson,2024-07-07,07:06:17,amichael@gmail.com,121.947.4534,Gaming Mouse,2,569.3,1054.89,Online,"486 David Burgs Apt. 831, Marystad, CA 84709",Delivered,Satisfied,South
T00728,Jessica Salas,2024-06-29,02:19:21,ashleybeck@juarez-scott.com,+1-777-361-6391x671,Gaming Mouse,1,83.12,1061.56,Cash,"PSC 2440, Box 5787, APO AA 74360",Delivered,Packaging was damaged,South East
T00729,Jason Jones,2024-03-06,13:32:37,mcbridejohn@ford.info,+1-609-243-4055x356,Gaming Mouse,2,660.53,3365.8,Cash,"2333 Hogan Court, Lake Lauren, OH 87521",Pending,N/A,South East
T00730,Brenda Ramsey,2024-09-04,23:00:11,garciamichelle@hotmail.com,134.541.6977,Laptop,3,699.08,3623.67,Online,"029 James Fields Apt. 657, East Cassandrafort, RI 02528",Shipped,Packaging was damaged,North West
T00731,Kenneth Holmes,2024-02-05,23:14:56,stephaniehernandez@robinson.com,356-374-8436x52434,Smartwatch,2,871.5,24.59,Online,"903 Rich Village Suite 493, South Michaelchester, DE 84706",Delivered,Great service,West Coast
T00732,Antonio Scott,2024-05-04,18:18:00,zpatel@holloway-williams.com,1167064120,Smartwatch,2,691.27,2017.2,Online,"44508 Robert Flat, Torresburgh, IN 77439",Shipped,Satisfied,North East
T00733,Katrina Stevenson,2024-07-05,01:30:41,dustin68@green.info,001-783-634-8907x3355,Smartwatch,4,241.82,1563.72,Credit Card,"4694 Peters Parkway, Bennettshire, VA 72285",Shipped,Satisfied,South East
T00734,Bruce Smith,2024-01-25,07:43:27,utaylor@yahoo.com,+1-047-254-0300x8797,Smartphone,3,924.07,1872.35,Credit Card,"74594 Mindy Stream Suite 194, Miguelstad, MT 66261",Delivered,Packaging was damaged,North East
T00735,Dr. Leslie Turner,2024-04-27,05:08:56,rsmith@sullivan-hughes.com,+1-303-456-5425x262,Smartphone,4,545.59,2016.24,Online,"83422 Aaron Rapids Suite 665, East Lisahaven, TX 66649",Delivered,N/A,West Coast
T00736,Timothy Reid,2024-09-09,18:20:18,mitchellzachary@robinson-greer.com,+1-354-703-7461,Gaming Mouse,1,837.15,3656.89,Credit Card,"00258 Jordan Course Apt. 183, North Tracy, NV 80717",Pending,Packaging was damaged,South
T00737,James Edwards,2024-08-12,10:36:26,timothy52@gmail.com,0299947064,Smartphone,4,534.94,2537.45,Online,"PSC 4214, Box 0319, APO AP 59753",Pending,Arrived on time,North East
T00738,Edward Madden,2024-06-15,08:07:06,enelson@yahoo.com,702.116.0857x9378,Headphones,2,653.6,1867.74,Credit Card,"PSC 8451, Box 2039, APO AE 10798",Pending,N/A,South
T00739,Allen Lawson,2024-10-11,04:33:57,robertsonnatalie@lopez.com,(573)460-0732x98570,Headphones,4,691.58,4433.11,Cash,"7218 Shawn Garden, South Luke, NM 84774",Pending,Satisfied,South East
T00740,Christine Chavez,2024-09-20,18:23:30,paulrichardson@hotmail.com,(397)330-1156,Gaming Mouse,4,496.73,2459.68,Credit Card,"788 Dustin Island, Heatherfurt, MA 22462",Delivered,Arrived on time,North West
T00741,Sydney Rogers,2024-08-31,07:48:55,qperez@lopez.com,671-251-9673x5244,Headphones,5,809.46,4620.16,Online,"82063 Davis Roads, Hawkinsstad, MI 54083",Pending,Great service,West Coast
T00742,Shannon Meyer,2024-11-20,18:18:13,jasonkelly@yahoo.com,(193)136-4409x9974,Gaming Mouse,1,560.3,3104.15,Cash,"8771 Holland Tunnel Suite 734, Lake Jessica, TX 06564",Delivered,Satisfied,North East
T00743,Jennifer Mccormick,2024-05-14,10:14:50,jlogan@gmail.com,463.520.8618x9972,Headphones,3,378.56,4606.86,Credit Card,"302 Gomez Path, Watkinsview, OH 85272",Shipped,Great service,South East
T00744,Anna Sparks,2024-02-06,10:32:04,haascolin@smith.com,891.099.6289x9308,Headphones,4,971.69,2747.86,Cash,"0908 Gallagher Ford, Smithberg, IA 89767",Shipped,Arrived on time,South East
T00745,Jessica Patrick,2024-06-26,13:25:22,jbrock@smith-li.net,001-571-670-0296x4413,Laptop,5,693.66,3087.45,Online,"70442 Morgan Freeway, Mendozamouth, SD 50477",Shipped,Arrived on time,South East
T00746,Alexis Harris,2024-05-25,01:13:35,wilsonanthony@hanson-riley.org,001-112-275-9079x8480,Smartwatch,3,668.09,1129.7,Cash,"4129 Hughes Knoll Apt. 671, East Kyleland, OK 22106",Shipped,N/A,South
T00747,Hannah Lopez,2024-08-26,18:02:12,zacharyjackson@hotmail.com,(735)411-3709,Gaming Mouse,2,227.28,1325.71,Online,"193 Alicia Highway Suite 639, West David, DC 35299",Pending,Satisfied,North East
T00748,Ashley Ware,2024-06-22,17:45:37,ian34@jordan-brown.com,(089)371-9247,Smartphone,3,314.12,4386.45,Cash,"32256 Bell Locks, Heathermouth, NH 94306",Pending,Satisfied,North West
T00749,Laura Vasquez,2024-04-17,02:39:52,kevincohen@gmail.com,613.318.4088x833,Laptop,1,115.77,501.85,Cash,"09379 Hernandez Dam Suite 684, Bryantfort, VA 43697",Delivered,Arrived on time,South
T00750,Donna Evans,2024-09-25,11:05:14,gravesjanice@perry.com,001-377-418-9225x593,Gaming Mouse,3,173.29,2468.29,Credit Card,"091 Ryan Circles, Brandonberg, CT 02609",Pending,Satisfied,South East
T00751,John Sherman,2024-01-24,17:14:59,lopezmichelle@gmail.com,001-777-634-1030x18535,Headphones,1,559.6,47.89,Online,"05962 Brian Springs, West Ruthmouth, PA 27169",Shipped,N/A,West Coast
T00752,Jennifer Hansen,2024-06-05,11:20:12,davisleonard@hernandez-walker.com,+1-882-206-8495,Laptop,1,68.09,4569.82,Credit Card,"5436 Jeffrey Harbors Apt. 450, Lake Ronaldberg, MT 31547",Pending,Arrived on time,South East
T00753,Gerald Sandoval,2024-02-26,05:51:19,pamelasanchez@glover.com,9241242047,Gaming Mouse,2,133.12,1726.06,Credit Card,"38639 Jeff Loaf, Tannerview, OK 91848",Delivered,Satisfied,South
T00754,Richard Wright,2024-06-19,05:59:07,lori69@owens.com,001-596-548-0976x116,Smartphone,4,774.75,3502.48,Credit Card,"80570 Ellis Junction, West Valerieburgh, ND 30036",Shipped,N/A,North West
T00755,Raymond Barron,2024-10-20,17:02:26,bradyandrew@yahoo.com,898-954-8914,Smartwatch,1,353.96,1722.61,Online,"5646 Lopez Pine, North Jasonborough, MI 29959",Pending,Packaging was damaged,South
T00756,Cassandra Morrison,2024-06-26,19:31:32,oliveralyssa@hebert-cook.com,367.894.9396x131,Smartphone,4,235.73,2765.31,Online,"4823 Laura Corners Apt. 543, Nancyton, MS 17624",Shipped,Packaging was damaged,West Coast
T00757,Jennifer Day,2024-07-14,02:14:36,hball@weber.com,(599)126-8377,Laptop,1,773.26,1069.02,Online,"723 Mcdonald Spring Suite 715, Michaelton, VT 24202",Pending,Arrived on time,South
T00758,Melissa Barnes,2024-11-13,21:07:33,harriscaitlin@hotmail.com,(469)424-1007,Smartwatch,1,113.36,2929.22,Cash,"5278 Gallegos Groves, North Micheleview, ID 68676",Pending,Great service,South
T00759,Amy Gonzales,2024-06-20,00:45:18,george74@gmail.com,+1-787-354-2537x665,Headphones,4,961.07,4960.6,Online,"6773 Deleon Neck Suite 814, Kevinside, SC 86640",Pending,Satisfied,South East
T00760,Cameron Cochran,2024-08-30,22:03:40,vanessa50@williams.com,+1-731-493-0060x00968,Headphones,1,497.49,996.95,Online,"875 Thompson Ways, Sethmouth, ME 02824",Shipped,Packaging was damaged,West Coast
T00761,Darren Gonzalez,2024-07-07,05:38:21,johnrose@yahoo.com,(318)467-7546,Laptop,4,800.19,2216.12,Credit Card,"284 Watkins Ridges, Port Ryanchester, NJ 56560",Delivered,Packaging was damaged,South East
T00762,Ian Alvarez,2024-06-05,13:53:27,robertgarcia@hotmail.com,(459)808-1269x36358,Smartphone,4,954.5,1724.14,Cash,"46499 Corey Inlet, South Jayberg, NY 82270",Shipped,N/A,West Coast
T00763,Robert Taylor MD,2024-10-22,06:27:01,alexanderkayla@hotmail.com,001-556-401-9674x8299,Smartphone,3,911.82,3168.84,Online,"813 Jones River Apt. 009, West Jennifer, MO 68912",Shipped,N/A,South
T00764,Stacey Garcia,2024-05-22,12:10:51,boltondouglas@brown.biz,001-731-288-2665x38654,Smartwatch,5,694.51,3085.76,Cash,"232 Carol Vista Suite 854, Barnestown, OR 08361",Shipped,Arrived on time,South
T00765,Sara Castillo MD,2024-07-23,00:22:42,johndavis@brooks.com,(190)682-4029x94054,Gaming Mouse,4,928.3,1654.47,Online,"8975 Brent Camp Apt. 166, West Jeffrey, IA 13581",Pending,Satisfied,South East
T00766,Mary Cherry,2024-09-12,11:54:14,bethany12@conner-roberts.com,(721)756-4353x979,Smartphone,5,168.63,3018.72,Online,"Unit 5492 Box 4031, DPO AE 34590",Delivered,N/A,West Coast
T00767,Jessica Byrd,2024-09-01,06:09:07,kelsey66@murray.net,(933)385-8256,Smartwatch,2,472.92,4477.33,Credit Card,"9248 Mckay Road, West Erin, KS 83203",Pending,Great service,South
T00768,Craig Green,2024-02-26,06:03:55,justin47@hotmail.com,(730)918-7233,Laptop,5,745.98,3450.94,Credit Card,"02045 Miles Fort, West Nancyborough, OR 63686",Pending,Packaging was damaged,South
T00769,Nicole Ferrell,2024-04-13,04:22:47,richard83@gmail.com,(609)903-3410,Smartwatch,2,407.36,4407.54,Cash,"1192 Brown Estate, Smithbury, MD 44677",Shipped,Packaging was damaged,South East
T00770,Carolyn Tran,2024-08-07,12:00:24,john27@gmail.com,+1-110-467-8957,Laptop,5,729.42,4090.18,Cash,"5971 Joshua Bypass, East Tracystad, TX 29250",Delivered,Satisfied,South East
T00771,David Gomez,2024-04-06,09:48:13,mhoward@reid.com,(694)153-7565,Headphones,5,916.83,2141.51,Online,"57471 Michael Freeway, Rebeccabury, MA 52258",Shipped,N/A,West Coast
T00772,Michael Bailey,2024-04-12,04:42:38,jameschavez@gmail.com,527-566-5581x6191,Gaming Mouse,4,189.84,4621.11,Cash,"62200 Martin Vista Suite 471, Port Melinda, IL 56518",Shipped,Arrived on time,South
T00773,Tiffany Long,2024-07-31,17:40:16,carterjeremy@gmail.com,+1-409-522-6109x7105,Smartwatch,5,888.58,4203.8,Credit Card,"USNV Alexander, FPO AP 87829",Delivered,Great service,North East
T00774,Cathy Gregory,2024-02-03,03:42:16,ashley66@rush.biz,(756)316-0004x7926,Gaming Mouse,2,539.77,2922.28,Credit Card,"USNV Lindsey, FPO AA 03125",Delivered,Arrived on time,North West
T00775,Vanessa Myers,2024-11-13,12:01:56,noah96@hotmail.com,853-411-7016x10723,Laptop,5,820.75,3491.67,Credit Card,"Unit 4297 Box 1338, DPO AE 29964",Pending,Packaging was damaged,West Coast
T00776,Kristina Baker,2024-05-28,16:33:04,jeffreyjuarez@perez.com,(691)263-4878,Gaming Mouse,3,246.82,138.43,Online,"976 Reyes Route Apt. 558, Moorefort, OK 57729",Delivered,Arrived on time,North West
T00777,Dominique Foster,2024-10-12,20:06:06,ellisemily@yahoo.com,892.498.1288x355,Headphones,3,318.52,615.05,Online,"709 Smith Stream, East Kathleen, NC 40993",Delivered,N/A,South East
T00778,Kelly Parker,2024-10-25,03:52:58,clairereed@ryan-wolfe.info,(648)679-9132,Smartphone,5,701.44,1297.32,Credit Card,"38646 Mckay Hollow Apt. 184, South Kristin, ME 08537",Pending,N/A,South
T00779,Ronald Christensen,2024-08-25,20:35:02,christopherallen@gmail.com,(261)276-7912,Smartwatch,5,78.51,4702.5,Credit Card,"23539 Brenda Harbors, East Laurenview, IN 44753",Delivered,Great service,West Coast
T00780,Kathleen Gonzalez,2024-04-18,14:16:52,margaret19@hernandez.com,614.035.4184x9418,Smartphone,5,815.05,1053.38,Online,"719 Marks Ridges, Lake Renee, NM 08782",Pending,Satisfied,South East
T00781,Sherri Perry,2024-05-08,22:42:37,lesterrussell@dorsey-quinn.com,(433)631-6736x8563,Headphones,4,108.27,3948.72,Cash,"8599 Kari Turnpike, Claytonside, WV 22949",Delivered,Satisfied,North East
T00782,Jessica Taylor,2024-06-09,18:16:01,ijohnson@henry.info,899-351-7833x998,Laptop,2,212.38,2142.36,Credit Card,"185 Wallace Estates Apt. 683, Brownchester, WA 57427",Pending,Satisfied,West Coast
T00783,James Brown,2024-06-10,07:38:11,margaretgarza@yahoo.com,+1-067-549-6464x48787,Headphones,1,152.47,2445.63,Online,"43532 Nicholas Circle, Waltersside, MO 77728",Pending,Great service,West Coast
T00784,Nathaniel Lewis,2024-05-17,12:03:47,mlawrence@yahoo.com,139.742.1094x14329,Gaming Mouse,3,883.46,1215.8,Credit Card,"343 Dominguez Pines Suite 572, West Jerrystad, NV 61775",Delivered,Arrived on time,South
T00785,Bryan Morris,2024-10-01,15:18:20,carterjames@gmail.com,+1-740-116-0343x8773,Smartphone,4,251.53,667.42,Credit Card,"58385 Bobby Course, Jacquelineburgh, WA 76529",Pending,Packaging was damaged,North East
T00786,Brianna Barker,2024-03-21,00:02:05,pittsbrandon@petersen-lopez.net,189.851.3686,Smartwatch,2,351.32,2516.49,Cash,"3179 Hill Valleys Suite 218, Kellyside, MT 28891",Pending,Arrived on time,West Coast
T00787,Brenda Ramirez,2024-10-19,08:47:18,livingstontravis@davenport.com,(537)249-3896,Smartwatch,3,879.15,2435.12,Cash,"32382 Miller Passage Suite 519, South Charles, CA 52096",Pending,Great service,North West
T00788,Aaron Terrell,2024-01-15,02:52:48,lynnstevens@nichols.com,(431)092-7228x29770,Headphones,1,944.57,2207.75,Cash,"6377 Michele Courts Suite 742, Michaelton, HI 80481",Pending,Arrived on time,West Coast
T00789,Molly Frank,2024-05-14,12:47:51,wendyhenry@reynolds-leonard.com,217.345.7334x750,Smartwatch,4,826.53,1933.44,Online,"Unit 7260 Box 4614, DPO AE 18537",Delivered,Packaging was damaged,South
